video_id,comment_id,comment,published_at
,UgwRsmeRvXzx_yJ4l1B4AaABAg.A4sSDx8oqitA4uHk38aYi8,​@@samaan3330...bobok  c*Li sambil tereak ok gass ...ok gass. .,2024-06-20T10:24:27Z
,UgwRsmeRvXzx_yJ4l1B4AaABAg.A4sSDx8oqitA4uP-tycgfH,Dkit skit dosa dosa haduhh qkwkwk,2024-06-20T11:27:55Z
,UgwRsmeRvXzx_yJ4l1B4AaABAg.A4sSDx8oqitA4uQeKAqhdH,"@@samaan3330 . ya lah bang level lu di atas rotan rotan ²
10 ribu di tukar 5 tahun roda ekonomi hancur. Wow",2024-06-20T11:42:19Z
,UgwRsmeRvXzx_yJ4l1B4AaABAg.A4sSDx8oqitA4uR5FJo41k,@@TT0293 gak paham AQ maksud mu . Yg di omong apa yg di komen apa,2024-06-20T11:46:07Z
,UgwRsmeRvXzx_yJ4l1B4AaABAg.A4sSDx8oqitA4uStoVORsd,"@@samaan3330 ya itu lu lu bahas penjajah 
Yg jawab apa segala Singapura segala negara maju pulak
Dari penjajah sampai Singapura 😝",2024-06-20T12:01:54Z
,UgwRsmeRvXzx_yJ4l1B4AaABAg.A4sSDx8oqitA4uheERCB6o,@@TT0293 udah bobok aja,2024-06-20T14:19:35Z
LYb_raAonAE,UgxxdVzGyF7CkaantwB4AaABAg,Bangkrut,2024-06-19T17:12:02Z
LYb_raAonAE,Ugzzha-6357TF42IwZ14AaABAg,"Mantap bapak Gubernur BI belum Rp. 20.000,/  $ 1 😃",2024-06-19T16:59:09Z
LYb_raAonAE,UgwOpj36Z89R6igfVB54AaABAg,"Langsung di lantik saja presiden terpilih,, skrg sbuk ngurus gmna selamatkan diri masing-masing, menterinya horor, nggk ada yang bisa kerja.., rombak kabinet ajalah..",2024-06-19T16:47:52Z
LYb_raAonAE,UgwoqITx2bAOt5Tv8194AaABAg,Welcome Indonesia cemas😂😂,2024-06-19T16:33:08Z
LYb_raAonAE,UgwQqd4_vYLa2W_rffR4AaABAg,Alhamdulillah nilai mata uangku tinggi.. Indonesia hancur krn pemimpin yg takabbur,2024-06-19T16:22:51Z
,UgwQqd4_vYLa2W_rffR4AaABAg.A4sLyGKR0kqA4t_QhDgMzq,YG di untungkan atas pelemahan adalah bmi ❤❤❤,2024-06-20T03:48:27Z
LYb_raAonAE,UgwhbVdnqo8VKGOAImx4AaABAg,Jangan sampe 19 rb,2024-06-19T16:21:43Z
LYb_raAonAE,UgwNCcF0hmURF90khf14AaABAg,Kukira menuju indo emas ehh indo cemas😎😎,2024-06-19T16:03:30Z
LYb_raAonAE,UgznCBnTSmU6q8OU-Qh4AaABAg,Pahlawan bbri😎😎 apapun yg terjadi😂😂,2024-06-19T16:00:42Z
LYb_raAonAE,UgxvVbkngy3weVWMDwF4AaABAg,Mana nie pendukung keberlanjutan.... 😂😂😂,2024-06-19T15:57:36Z
,UgxvVbkngy3weVWMDwF4AaABAg.A4sJ4KNyfRLA4tYPgUe2yP,Kontenya pendukung Anies 😁😁😁😁,2024-06-20T03:30:50Z
,UgxvVbkngy3weVWMDwF4AaABAg.A4sJ4KNyfRLA4uAYgGkw3C,gk ada yg tangungg jawab,2024-06-20T09:21:35Z
LYb_raAonAE,UgxWQN_ymYWr_lq9EAZ4AaABAg,TENANG ADA 11RB TRILIUN,2024-06-19T15:46:06Z
LYb_raAonAE,Ugzfvyxemb6MTYf__aZ4AaABAg,Siapa dulu dong pemerintah Han nya,2024-06-19T15:24:15Z
LYb_raAonAE,UgwVMVFlNCjZ1yUY6nt4AaABAg,MAMAPUSSSSS HOREEEEEEE,2024-06-19T15:02:11Z
LYb_raAonAE,UgxcEJmXcvEOo1xsRYh4AaABAg,Maklum bosnya lagi sibuk ngurus ikn🤭,2024-06-19T14:56:22Z
LYb_raAonAE,UgxkbV0HGioQOFPSGBJ4AaABAg,"4:05 Yakin ta gk akan tembus 17rb?
Like bila yakin.
👇👇👇",2024-06-19T14:38:04Z
,UgxkbV0HGioQOFPSGBJ4AaABAg.A4s9yjDK2zGA4sZ8ERK3iG,😂😂 udah 3jam baru 1 like😅😅,2024-06-19T18:17:57Z
LYb_raAonAE,UgwK473n0QpKM0J_NE94AaABAg,Nnti biaa jadi 25rb..baru Bunda Sarinah turun rangan atau muncul,2024-06-19T14:33:01Z
LYb_raAonAE,Ugz6GKBUnzBglyHB1pJ4AaABAg,kalau perlu 20.000 biar aja ....jogetin aja ok gas ok gas....😂,2024-06-19T14:31:06Z
,Ugz6GKBUnzBglyHB1pJ4AaABAg.A4s9AlqtIxDA4uluDMUWxr,"LAH KAN INI KO JOGEDIN OK GAS EMANG DIA UDAH MENJABAT 
KACUNG KACUNG,  OTAK KACUNG EMANG OON
 UDAH JELAS JELAS YANG TERIAK TERIAK MINTA 10 PERIODE,  UDAH JELAS JELAS GAGAL TOTAL INDONESIA MASIH TERIAK TERIAK PENGEN 10 PERIODE.  
 GITU KACUNG OON DONGO",2024-06-20T14:56:43Z
,Ugz6GKBUnzBglyHB1pJ4AaABAg.A4s9AlqtIxDA4ulv0-sL14,"LAH KAN INI KO JOGEDIN OK GAS EMANG DIA UDAH MENJABAT 
KACUNG KACUNG,  OTAK KACUNG EMANG OON
 UDAH JELAS JELAS YANG TERIAK TERIAK MINTA 10 PERIODE,  UDAH JELAS JELAS GAGAL TOTAL INDONESIA MASIH TERIAK TERIAK PENGEN 10 PERIODE.  
 GITU KACUNG OON DONGO",2024-06-20T14:56:49Z
,Ugz6GKBUnzBglyHB1pJ4AaABAg.A4s9AlqtIxDA4yLAkV_G_q,"Tumbang cuy, ngeri bisa"" sandang pangan  muahal",2024-06-22T00:11:24Z
,Ugz6GKBUnzBglyHB1pJ4AaABAg.A4s9AlqtIxDA514rVd0pqh,Yg dibandingkan negara lain😂 gak mikirin rakyat.. kan bgsd,2024-06-23T11:05:47Z
LYb_raAonAE,UgwizX1AM5uijym7lrh4AaABAg,"1 USD. = 36,67 BATH THAILAND
1 USD. = 4,71 RINGGIT MALAYSIA
1 USD  = 3,90 KINA PNG
1 USD. = 157,88 YEN JAPAN
1 USD  = 57,71 BIR ETIOPIA
1 USD. = 1,35 SGD
...........
1 USD. = 16.388 IDR 😂😂😂😂",2024-06-19T14:21:12Z
,UgwizX1AM5uijym7lrh4AaABAg.A4s82G6rtACA4sZ2gZnIZK,Kina Papua Nugini lebih tinggi nilai nya dari Rupiah kah?,2024-06-19T18:17:12Z
,UgwizX1AM5uijym7lrh4AaABAg.A4s82G6rtACA4t0Sd_JJ2M,"Berarti hebat lurah konaha bisa meningkatkan kurs dari 12.000/1USD tahun 2014 jadi 16.388/1USD  tahun 2024. Kan lurah Konoha jalan pikiran nya terbalik. Kalau rupiah melemah buat dia sukses tapi kalau rupiah menguat itu tidak sukses. Hahaha dasar Fir'aun + Dazal yg mimpin, gimana mau maju.",2024-06-19T22:34:08Z
,UgwizX1AM5uijym7lrh4AaABAg.A4s82G6rtACA4u0imbIFzG,"Ini apa artinya? Masak nilai uang Indonesia kalah sama Papua Nugini? Waduh parah ini sejak zaman Soeharto 1 dollar sudah setara 2,000 IRD. Kayak Indonesia negara miskin aja. Apa ada yg mengendalikan?",2024-06-20T07:55:43Z
,UgwizX1AM5uijym7lrh4AaABAg.A4s82G6rtACA4vekMGO0kl,emang ina miskin baru tau ya..oalaaaaa,2024-06-20T23:13:27Z
LYb_raAonAE,UgznIDng_w5BvoVdoLt4AaABAg,Bom waktuu waoooo,2024-06-19T14:09:54Z
LYb_raAonAE,UgzgWa5Zl8wD2gd6jM94AaABAg,"bahaya ini, sudah mirip rupiah saat krisis moneter 1998, jangan sampai ada kerusuhan dan penjarahan lagi dah.. tolong ya pemerintah, ini jangan dianggap enteng.",2024-06-19T14:07:48Z
,UgzgWa5Zl8wD2gd6jM94AaABAg.A4s6W1heO9MA4tSzjv-CEc,Utang lagi utang lagi ikn belum jadi. Jalan tol di jual jual bumn banyak utang. Belom lagi pajak naik. Tapera. Pendidikan,2024-06-20T02:43:28Z
,UgzgWa5Zl8wD2gd6jM94AaABAg.A4s6W1heO9MA4vuEm7G2GS,"😅pilih lagi , yo ndak tau kok tanya saya",2024-06-21T01:28:48Z
,UgzgWa5Zl8wD2gd6jM94AaABAg.A4s6W1heO9MA4wWJu7s04u,"udah diingatkan banyak pihak, tunda IKN kalo dgn ngutang, apalagi pake APBN. tp ya gitulah",2024-06-21T07:10:17Z
,UgzgWa5Zl8wD2gd6jM94AaABAg.A4s6W1heO9MA4x1tVb8Zge,Wkwk pertanda..bangkitnya Wowo sama halnya bangkitnya rezim orba...Krismon kan di jaman Suharto,2024-06-21T12:03:39Z
LYb_raAonAE,UgxUPAFRqU72vcMW0Ot4AaABAg,"Stabil artinya tetap, jangan di banding ke, Indonesia di jalur orange....",2024-06-19T14:03:00Z
LYb_raAonAE,UgwCw7l91jlqSqsiqNF4AaABAg,"Kata teamnya si jokowi msh aman dan msh terbaik di asia.wkwkwk
Orang dungu ya bgt lah...
Coba lihat dampaknya thdp kondisi ekonomi rakyat kelas bawah, harga sembako semakin naik, listrik naik, subsudi bbm bakal di kurangi, apa ga jadi beban tuh buat kehidupan rakyat kecil.
Dasar rezim dzolim planga plongo!",2024-06-19T13:58:20Z
LYb_raAonAE,UgxBWXEjYey2F1CPrqB4AaABAg,Indonesia merupakan kekuatan ekonomi dunia..coba bandingkan dengan negara lain😁,2024-06-19T13:52:21Z
LYb_raAonAE,UgxDNvsMrTgZKTpEvc14AaABAg,"Dengerin tuh,,,,Rupiah kita sangat stabill,,, terbaik diseluruh dunia,,,
😂",2024-06-19T13:32:25Z
,UgxDNvsMrTgZKTpEvc14AaABAg.A4s2SvgMzknA4sGmVRXrnQ,Kalo paling baik harusnya 1 dollar 1000😂😂😂,2024-06-19T15:37:34Z
LYb_raAonAE,UgyUAc0vJuJjM8xItVh4AaABAg,"Mazmur 15 : 5
yang tidak meminjamkan uangnya dengan makan riba dan tidak menerima suap melawan orang yang tak bersalah. Siapa yang berlaku demikian, tidak akan goyah selama-lamanya.",2024-06-19T13:30:58Z
,UgyUAc0vJuJjM8xItVh4AaABAg.A4s2IM7QwieA4s39D_c6Ci,AJARAN SETAN SESAT KAUM FARISI. TUHAN KOK BERKEPALA 3. MEMBAGONGKAN,2024-06-19T13:38:28Z
LYb_raAonAE,UgxAUD5xn94-aE8ytKl4AaABAg,Ya iya lah....ini lah akibat pemerintah Indonesia yg menjabat 2 periode alias 10 tahun yg skrg ini alias si jokowi itu... Apa yg bisa di banggakan negara Indonesia selama pemerintahan jokowi itu?  Gak ada tuh... Yg ada utang negara tambah byk dan rakyat tambah sengsara... Nilai mata uang yg paling rendah di dunia ya mata uang negara Indonesia... 👎👎👎👎👎 tambah hancur aja negara Indonesia ini kayak nya nih... 👎👎👎👎👎,2024-06-19T13:27:20Z
,UgxAUD5xn94-aE8ytKl4AaABAg.A4s1sh1WirxA4sCXZjzzCc,Lebih salah lagi yg milihhh😂😂😂,2024-06-19T15:00:26Z
LYb_raAonAE,UgyjowAjRNdVE7ukJrt4AaABAg,Kemarin2 Jokowi bilamg ekonomi Indonesia masih jauh lebih baik ketimbang negara lain. Tapi kenyataannya....??? Sekarang Jokowi siap2 cari2 alibi.🤣,2024-06-19T13:25:37Z
,UgyjowAjRNdVE7ukJrt4AaABAg.A4s1g6qnEr3A4s4yMIQzSV,"Tak laporkan banser looo , 😂",2024-06-19T13:54:19Z
,UgyjowAjRNdVE7ukJrt4AaABAg.A4s1g6qnEr3A4sCKZ4Hqg4,​@@EkoNurdijatnocepu donkk😂😂😂,2024-06-19T14:58:39Z
LYb_raAonAE,Ugwycmz0iiQG-BxicSJ4AaABAg,Siap2 sejarah krisis 97-98 akan terulang.,2024-06-19T13:22:17Z
,Ugwycmz0iiQG-BxicSJ4AaABAg.A4s1IdoU608A4tfagmB7Us,"Kalo krismon terjadi seperti tahun 1998 kita tuntun si Jokowi, harus bertanggung jawab dia, enak aja dia cuci tangan",2024-06-20T04:42:23Z
,Ugwycmz0iiQG-BxicSJ4AaABAg.A4s1IdoU608A4txQ0EKMIY,​@@santysitohang8779presifen pengecut mana mau tanggung jawab....ada demo aja malah liburan.....kalo ga..jawabnnya Ya ndak tau kok tanya saya😂😂😂,2024-06-20T07:18:04Z
,Ugwycmz0iiQG-BxicSJ4AaABAg.A4s1IdoU608A4xbX37Mmp5,"Lagi pula anak muda skrg mental boba, mana mau demo sep gen 98, anak skrg itu butuh healing boro2 mikir negara, kemaren saja oke gass bnyak milih krn buzzer tiktok gencarr sebar kedunguan, gak usah jauh2 teman saya S2 bangga pilih gibran katanya hilirisasi sgt sukses 😂😂😂😂😂, ya maklum lah banyak mikir pinjoll jadi buta politik",2024-06-21T17:23:45Z
LYb_raAonAE,UgwIx4qURn4KRItW0AN4AaABAg,Sudah biasa selalu membandingkan negara orang lain mari jujur mengakui kesalahan dan cari solusi yang permanen jangan solusi sesaat,2024-06-19T13:11:44Z
,UgwIx4qURn4KRItW0AN4AaABAg.A4s05SlCCbVA536-CTX0fi,👍,2024-06-24T05:54:12Z
LYb_raAonAE,UgxFasxAdFfbJha0qkV4AaABAg,JOGETIN AJA...OKE GAS...OKE GAS....,2024-06-19T13:09:12Z
,UgxFasxAdFfbJha0qkV4AaABAg.A4s-ntyJmIXA4sM13_7L3m,hayoook goyang teruuss para gemoy😂😂,2024-06-19T16:23:23Z
,UgxFasxAdFfbJha0qkV4AaABAg.A4s-ntyJmIXA4sWLzlHESS,Gak dapet bansos ya🎉,2024-06-19T17:53:37Z
,UgxFasxAdFfbJha0qkV4AaABAg.A4s-ntyJmIXA4sXz6tb8kU,@@rantauprapat1996😂😂😂ga pernah tau rasa bansos itu kyk apa😊,2024-06-19T18:07:50Z
,UgxFasxAdFfbJha0qkV4AaABAg.A4s-ntyJmIXA4t5fpEyyUE,😅😅😅okegas oke gas tambah dua Torang gasss...,2024-06-19T23:19:46Z
,UgxFasxAdFfbJha0qkV4AaABAg.A4s-ntyJmIXA4ta_3TRhB3,​@@rantauprapat1996 bansos duit minjem dr negra tetangga aja bangga lu tong,2024-06-20T03:58:28Z
,UgxFasxAdFfbJha0qkV4AaABAg.A4s-ntyJmIXA4w1fTdVCoP,​@@niyatibos69Rasa bansos itu kyk rasa tapera + pajak + utang+  phk masal + semua naik 👍👍😂😂,2024-06-21T02:42:30Z
,UgxFasxAdFfbJha0qkV4AaABAg.A4s-ntyJmIXA4wCk1x94FE,@@nilatriliasari5533😂😂😂yg 58% apa kabar? gegara kebanyakan cawe2 dunia international ga percaya lg dgn Indonesia,2024-06-21T04:19:14Z
,UgxFasxAdFfbJha0qkV4AaABAg.A4s-ntyJmIXA4wEwiMi6lK,@@niyatibos69 yg 58% lg mikirin gmn cara dpt uang yg bnyak utk ngisi perut ditngah kenaikan hrga + ancaman PHK dan ketakutan krna di palakin pemerintah 😨,2024-06-21T04:38:27Z
LYb_raAonAE,Ugyk9DrR0piqkhJfL4F4AaABAg,"Budaya malas sebaiknya dihilangkan, misalnya impor barang",2024-06-19T12:47:56Z
LYb_raAonAE,UgwUq9DjLSR8YmEztw94AaABAg,mungkin efek dari boikot produk zionis,2024-06-19T12:45:38Z
LYb_raAonAE,UgyrFhA_KWd35eYft9d4AaABAg,Menuju indonesia cemas 2045😂,2024-06-19T12:40:29Z
LYb_raAonAE,Ugz8meIBygUVdxr5dW54AaABAg,Indonesia cemas bukan emas,2024-06-19T12:18:56Z
LYb_raAonAE,Ugzem1n-AX3Qg_8Sail4AaABAg,Stabil????,2024-06-19T11:54:25Z
LYb_raAonAE,UgzoUFV8Tn06EXa4iLt4AaABAg,"Gbenor=Rupiah kita sangat stabil, antara yang terbaik didunia... Huhu",2024-06-19T11:49:23Z
,UgzoUFV8Tn06EXa4iLt4AaABAg.A4rrfFRcE7PA4t0ZuMDf6b,Prettttt,2024-06-19T22:35:08Z
,UgzoUFV8Tn06EXa4iLt4AaABAg.A4rrfFRcE7PA4tajuq_mBC,"Gubenur : bodo amat, yg penting tetep gajian",2024-06-20T03:59:57Z
LYb_raAonAE,UgxeEF_sVXTgqYYIRvV4AaABAg,Siap2 terbang menuju Indonesia Emas 👍😊 ok gas dunk..,2024-06-19T11:43:39Z
,UgxeEF_sVXTgqYYIRvV4AaABAg.A4rr0Km3yl2A4s2yWaaXEV,SAYANG...EMAS NYA MASIH DI PEGADAIAN MEMBUSUK.,2024-06-19T13:36:52Z
,UgxeEF_sVXTgqYYIRvV4AaABAg.A4rr0Km3yl2A4s3CzBSldz,Indonesia gk bakalan maju kalo blom  ada hukuman mati para koruptor,2024-06-19T13:38:59Z
,UgxeEF_sVXTgqYYIRvV4AaABAg.A4rr0Km3yl2A4t0HXAucFG,"​@@Akunsaya-v8k
Susah diberantas... mungkin karena banyak yg berkepentinganb",2024-06-19T22:32:37Z
,UgxeEF_sVXTgqYYIRvV4AaABAg.A4rr0Km3yl2A4tcJ026Cjz,"Indonsia mas ,,, mas gibran & mas kaesang.",2024-06-20T04:13:37Z
LYb_raAonAE,UgzbtWQtX8RLYMlriXR4AaABAg,Membagongkan,2024-06-19T11:28:14Z
LYb_raAonAE,UgwlfKSPJ11axcCji794AaABAg,Indonesia sejak dipimpin bapak Jokowi jadi negara terkaya didunia,2024-06-19T10:43:11Z
,UgwlfKSPJ11axcCji794AaABAg.A4rk5SN6ipjA4s1Mj7-OE9,Kaya Hutangnya🤣,2024-06-19T13:22:50Z
,UgwlfKSPJ11axcCji794AaABAg.A4rk5SN6ipjA4sPV8GDIXX,Kaya Petruk?,2024-06-19T16:53:42Z
,UgwlfKSPJ11axcCji794AaABAg.A4rk5SN6ipjA4t11GEfK-5,Kaya Fir'aun dan Dazal.,2024-06-19T22:39:09Z
NDVIhttNNxI,UgyQOTeLcipxBxi0o454AaABAg,"Dulu semasa bapak saya masih bekerja, ekonomi keluarga kami terbilang cukup mapan, rumah lumayan luas, mobil sempat punya dua. Tapi setelah masa pensiun, anak-anaknya tdk ada yg karirnya lebih baik dr bapak, mobil pribadi semua sudah dijual. Sekarang setelah bapak meninggal, semakin terasa kalo keadaan kami sudah tdk baik-baik saja. Rumah yg kami tinggali sudah semakin tua 😢. Sudah banyak bagian yg mestinya diperbaiki/renovasi tapi terkendala finansial.",2024-11-15T10:01:29Z
NDVIhttNNxI,UgyAeUhYFoRkSNhKM714AaABAg,PARAH.... DARURAT,2024-11-03T15:18:53Z
NDVIhttNNxI,UgwzkjGnD2_0QmNL6tB4AaABAg,Pinjam KUR buat makan😢,2024-11-03T15:16:56Z
NDVIhttNNxI,UgyfyzkwkXUCdgMOn554AaABAg,"MASALAHNYA SEJAK KAPAN???
SEJAK GABUNG DENGAN IMF",2024-10-15T03:03:27Z
NDVIhttNNxI,UgwtxJlCJYBeXyGJIXJ4AaABAg,Segera lengserkan mulyono penjajah mulyono,2024-10-10T12:32:07Z
NDVIhttNNxI,UgzpfEnNLQkxdXqK9XB4AaABAg,"Jokowi  sudah  gagal  dalam  meningkatkan  Qualitas  hidup  dari  rakyat  Indonesia   dipimpinnya  selama  2  periode  , yang  berada   di  posisi  kelas  bawah.  bahkan  tambah  terbenam  oleh  krisis  ekonomi  yang  mulai  mencengkram  Indonesia .",2024-10-07T14:59:31Z
NDVIhttNNxI,UgxYlofFokU_SQ4XDLh4AaABAg,"Rakyat dijajah pemerintah😂😂😂
Ekonomi lumpuh pajak naik",2024-09-20T17:44:11Z
NDVIhttNNxI,Ugx3GIItz562UgAvU594AaABAg,2 priode malah begini nasib rakyat nya miris,2024-09-17T04:55:49Z
NDVIhttNNxI,Ugw5WJogmAONa4RcjEh4AaABAg,"saya sebagai penjual seblak kaki lima,omset terjun drastis sehari cuma dapat 100 lebih kadang dibawah 100 buka dari jam 1 siang sampai jam 11 malam benar2 susah cari uang 8rb perporsi aja susah sistem delivery only lewat wa & buka pinggir jalan,cari kerjaan sulit masya allah rasain seperti ini sejak tahun 2023 awal sampai bulan september 2024 makin ancur daya beli berkurang kebutuhan naik anak 2 buat makan harus pinter2 gali lobang tutup lobang sampai kredit gak bisa kebayar dendaan berjalan 😭😭 lihatlah keplosok msh wilayah jawa barat jangan liat di gedung2 tinggi msh banyak rakyat kecil menderita dengan berpangasilan di bawah rata2 sedangkan kerja ada batasan umur & di butuhkan wanita mau di bawah kemana negara ini kalau di persulit semua nya",2024-09-16T17:48:13Z
,Ugw5WJogmAONa4RcjEh4AaABAg.A8SfUL3syDmA8bsET-1JKw,Bener sama yg saya alami usaha kuliner lagi pada sepi,2024-09-20T16:52:03Z
NDVIhttNNxI,UgwPrZOaYxfQTplhx-R4AaABAg,Jualan. Sepi. Sekali. Peng. Laris. Saja. Susah,2024-09-09T02:09:11Z
NDVIhttNNxI,Ugy07Tkpf3Dqvh9EzA14AaABAg,mosok see...😂,2024-09-01T15:53:23Z
NDVIhttNNxI,UgwPCtyVIFu3uFIJgUN4AaABAg,"Media Israel meneror rakyat , pengusaha jangan pernah pasang iklan di harian adu domba.",2024-08-19T00:08:17Z
NDVIhttNNxI,UgxJ4CLCERdFUosEpX54AaABAg,Udah merdeka tapi kok masih pada sengsara 😂😂😂😂😂😂😂😂😂,2024-08-08T04:36:44Z
NDVIhttNNxI,UgzHPwdKYdpw-Yy1y794AaABAg,"Yang penting masih bisa makan,walau hanya nasi sama daun singkong 😂😂😂",2024-08-08T04:34:52Z
NDVIhttNNxI,UgzW1BTTQkfto5mDH1p4AaABAg,Apanya ini nggak jelas satupun,2024-07-31T15:58:17Z
NDVIhttNNxI,Ugx-D-lolds9BaYrZMx4AaABAg,Tenang Wowo kan raja nya ngibul 😂,2024-07-30T16:07:21Z
NDVIhttNNxI,Ugy9KOZ7zYM2MddfsYx4AaABAg,"7 BUKTI EKONOMI DALAM MASALAH, EHHH CNBC INGAT YA, MASALAH EKONOMI TIDAK PERLU DIBUKTIKAN, JUSTRU OTOMATIS AKAN LANGSUNG TERASA.",2024-07-26T06:31:44Z
NDVIhttNNxI,UgxDWKgIaqmktZlJDqR4AaABAg,"Ekonomi lesu banget, jualan sepi, tabungan habis, biaya hidup makin besar, Ya Allah hanya pertolonganmu yg dekat",2024-07-25T08:18:06Z
NDVIhttNNxI,UgytQRL6mSJzv4oOtqV4AaABAg,Mulailah belajar berkebun,2024-07-22T10:01:32Z
NDVIhttNNxI,UgwRTwjGXwHn4NUyqWV4AaABAg,UMKM sih yang berdampak 😂,2024-07-17T13:27:11Z
NDVIhttNNxI,UgxQA8aX4fT0IlpYibd4AaABAg,"Bang RoGer SIAP 🫡 meng'HAJArRr Bajingan2 Tengix,Antex2 Asing,Coro2 Dkk...!",2024-07-16T11:50:17Z
,UgxQA8aX4fT0IlpYibd4AaABAg.A5xOETVMkCmA5xOFccQqCq,"Solusi Jalan&Jembatan&Wadug/Tanggul HANCUR LEBOR,Banjir Dkk PANTURA TIMUR Hanya 1 ☝️ Segera Jadi kan Jalan Tol Demak-Tuban 🛣  Lewat PURI INDAH REMBANG Pantura 😇 AMIN 🤲 ☝️",2024-07-16T11:50:26Z
NDVIhttNNxI,UgxSeRpL03a0K7bzWVx4AaABAg,"Solusi Jalan&Jembatan&Wadug/Tanggul HANCUR LEBOR,Banjir Dkk PANTURA TIMUR Hanya 1 ☝️ Segera Jadi kan Jalan Tol Demak-Tuban 🛣  Lewat PURI INDAH REMBANG Pantura 😇 AMIN 🤲 ☝️",2024-07-16T11:49:49Z
,UgxSeRpL03a0K7bzWVx4AaABAg.A5xOB2x1ZG6A5xOCDRJTEO,"Habis BONCOzZz Dkk 💰, Datang lah Musibah>Kelaparan,Virus2,Bencana Alam>Banjir,Tornado,BATHOE Longsor,Tsunami dan Ble'DOzZz2/me'Ledug 🔥🔥🔥 MoodhaRRR/MatexXx...! 🤢🤢🤢🤕🤕😱⚰️⚰️⚰️👻👻💀👻👻⚰️⚰️⚰️😱🤕🤕🤢🤢🤢",2024-07-16T11:49:58Z
NDVIhttNNxI,Ugz1S97V4MzEKcLy9E54AaABAg,"Solusi Jalan&Jembatan&Wadug/Tanggul HANCUR LEBOR,Banjir Dkk PANTURA TIMUR Hanya 1 ☝️ Segera Jadi kan Jalan Tol Demak-Tuban 🛣  Lewat PURI INDAH REMBANG Pantura 😇 AMIN 🤲 ☝️",2024-07-16T11:49:28Z
,Ugz1S97V4MzEKcLy9E54AaABAg.A5xO8XRr5BGA5xO9wPUKb2,"Di sana di'Hajar Rudal dkk. Di sini di'Hajar>Kerja Susah/di""Monopoli,Pajak2 makin men'Cekik,sembako&BBM dkk makin Mahal dan Langka,banyak Kriminal/Garong2&Bajingan2 Tengix,bantuan2 Tidak Tepat Sasaran/kelompok2 tertentu Makan Tidur Dapat Uang>Malas+Negara BANGKRUT!!! 😖 Dan Masalah2 se'Lautan lainnya.Kacau3x 😖 Moga2 2024 ada Perubahan,biar Indonesia Lebih Baik,AMIN 🤲",2024-07-16T11:49:40Z
NDVIhttNNxI,UgwFHSjVTg7XQNiG64d4AaABAg,"Solusi Jalan&Jembatan&Wadug/Tanggul HANCUR LEBOR,Banjir Dkk PANTURA TIMUR Hanya 1 ☝️ Segera Jadi kan Jalan Tol Demak-Tuban 🛣  Lewat PURI INDAH REMBANG Pantura 😇 AMIN 🤲 ☝️",2024-07-16T11:49:07Z
,UgwFHSjVTg7XQNiG64d4AaABAg.A5xO5x3zGUNA5xO7Bb1ylS,"Habis BONCOzZz Dkk 💰, Datang lah Musibah>Kelaparan,Virus2,Bencana Alam>Banjir,Tornado,BATHOE Longsor,Tsunami dan Ble'DOzZz2/me'Ledug 🔥🔥🔥 MoodhaRRR/MatexXx...! 🤢🤢🤢🤕🤕😱⚰️⚰️⚰️👻👻💀👻👻⚰️⚰️⚰️😱🤕🤕🤢🤢🤢",2024-07-16T11:49:17Z
NDVIhttNNxI,UgwQ9xBdsU_yW4fdDBJ4AaABAg,Wong duwuran nguya nguyu. Rakyate nangis . Golek sandang pangan nyelot angel.,2024-07-15T05:53:49Z
NDVIhttNNxI,Ugyqm9iELDJJZeeVZw14AaABAg,"Seumur hidup baru sekarang saya merasakan kesulitan yang sangat parah. Ini mau makan aja susah woyy..Di mulai dari pertengahan 2022 sampe 2024. Grafik kualitas hidup saya makin menurun. Dari punya tabungan puluhan juta dan emas, sampe akhirnya kesulitan makan. Ada apa dengan negara ini?? 😥😥😭",2024-07-10T06:22:19Z
,Ugyqm9iELDJJZeeVZw14AaABAg.A5hLw9jOnVTA9alrxHz3pP,"HARAPAN IR SUKARNO KELUAR DARI IMF
HARAPAN IR SUKARNO RUPIAH MANDIRI NILAINYA BERPATOKAN DENGAN EMAS
ORANG ORANG SERAKAH DARI LUAR DAN DARI DALAM NEGERI, MENGKUDETA IR SUKARNO 
IMF BIANG KEROK PORAK PORANDANYA EKONOMI DUNIA KUSUSNYA INDONESIA DAN MELEMAHNYA RUPIAH
SEMUA YANG MENGELOLA NEGARA BUTA / PURA PURA BUTA SEJARAH / MEMANG KONG KALILONG DENGAN IMF SAMA SAMA SERAKAN INGIN MENJAJAH MANUSIA MANUSIA YANG MENENGAH KE BAWAH",2024-10-15T03:08:34Z
NDVIhttNNxI,Ugzs8naHKf-XgROGLKZ4AaABAg,"Efek judol, pinjol, paylater yg semakin merajalela.. jadinya utk belo kebutuhan yg benar2 pokok jadi susah, imbasnya ke perekonomian nasional lesu. Kalo negara membiarkan kondisi ini terus menerus, bahaya besar mengintai 👍 trust me 🙂",2024-07-04T09:56:34Z
NDVIhttNNxI,UgxfIObBPQJ8v44S1sx4AaABAg,Semoga kita semua di limpahkan rezeki terus dan di permudah walau ekonomi skrg seperti ini🙏,2024-06-28T20:33:03Z
